usableAreas,totalAreas,suites,bathrooms,bedrooms,parkingSpaces,neighborhood,monthlyCondoFee,price,adult_game_room,air_conditioning,balcony,barbecue_grill,concierge_24h,dinner_room,electronic_gate,elevator,furnished,garden,gated_community,gourmet_space,gym,intercom,laundry,party_hall,pets_allowed,playground,service_area,sports_court,pool,price_per_sqft
91,91.0,1.0,2,2,2.0,Água Verde,654.7089985486211,911400,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,10015.384615384615
23,23.0,0.0,1,1,0.0,Água Verde,654.7089985486211,215700,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9378.260869565218
76,76.0,1.0,2,3,1.0,Água Verde,654.7089985486211,745086,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9803.763157894737
59,59.0,1.0,2,2,1.0,Água Verde,654.7089985486211,539900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9150.847457627118
39,39.0,1.0,2,1,0.0,Água Verde,654.7089985486211,298900,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,7664.102564102564
77,97.0,1.0,1,3,1.0,Água Verde,654.7089985486211,704207,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,7259.865979381443
73,96.0,1.0,2,3,1.0,Água Verde,654.7089985486211,649885,False,False,True,True,False,False,False,True,False,True,True,True,False,True,True,True,True,False,False,False,False,6769.635416666667
31,31.0,0.0,1,2,0.0,Água Verde,654.7089985486211,341000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11000.0
23,23.0,0.0,1,1,0.0,Água Verde,654.7089985486211,237400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10321.739130434782
84,84.0,3.0,3,3,2.0,Água Verde,400.0,749900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8927.380952380952
73,92.0,1.0,2,3,1.0,Água Verde,654.7089985486211,637813,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6932.75
90,90.0,1.0,1,3,2.0,Água Verde,654.7089985486211,915283,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,10169.81111111111
33,33.0,0.0,1,1,0.0,Portão,280.0,199000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6030.30303030303
26,26.0,0.0,1,1,0.0,Vila Izabel,545.5098039215686,219700,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8450.0
94,94.0,1.0,1,3,2.0,Vila Izabel,545.5098039215686,997000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10606.382978723404
75,75.0,1.0,2,3,1.0,Água Verde,654.7089985486211,679900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9065.333333333334
39,39.0,1.0,2,1,0.0,Água Verde,654.7089985486211,298900,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,7664.102564102564
36,36.0,0.0,1,1,0.0,Água Verde,654.7089985486211,239400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,6650.0
63,63.0,1.0,3,3,1.0,Água Verde,654.7089985486211,650000,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,10317.460317460318
32,32.0,0.0,1,1,0.0,Água Verde,654.7089985486211,253900,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,7934.375
35,35.0,0.0,1,1,0.0,Vila Izabel,255.0,318000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9085.714285714286
54,54.0,1.0,1,2,1.0,Água Verde,654.7089985486211,449400,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,8322.222222222223
102,102.0,1.0,2,3,2.0,Água Verde,654.7089985486211,720000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,7058.823529411765
38,38.0,1.0,1,1,0.0,Água Verde,654.7089985486211,289900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7628.9473684210525
59,59.0,0.0,1,2,2.0,Água Verde,654.7089985486211,559900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9489.830508474577
63,101.0,1.0,2,3,1.0,Água Verde,525.0,650000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,6435.6435643564355
48,72.0,1.0,1,1,1.0,Água Verde,500.0,505098,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7015.25
74,74.0,1.0,2,3,1.0,Água Verde,654.7089985486211,729900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9863.513513513513
29,29.0,0.0,1,1,0.0,Água Verde,654.7089985486211,237900,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,8203.448275862069
61,61.0,1.0,2,1,0.0,Água Verde,654.7089985486211,409300,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6709.836065573771
35,35.0,0.0,1,1,0.0,Água Verde,654.7089985486211,239400,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,6840.0
59,59.0,1.0,1,2,1.0,Água Verde,654.7089985486211,599900,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,10167.796610169491
63,77.0,1.0,2,3,1.0,Água Verde,470.0,649700,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,True,True,False,False,8437.662337662337
44,44.0,0.0,1,2,1.0,Portão,494.774011299435,332000,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,7545.454545454545
91,91.0,2.0,3,2,0.0,Água Verde,654.7089985486211,829900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9119.78021978022
32,32.0,0.0,1,1,0.0,Água Verde,654.7089985486211,253900,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,7934.375
55,99.0,1.0,2,3,1.0,Portão,396.0,790900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7988.888888888889
29,29.0,0.0,1,1,0.0,Água Verde,654.7089985486211,237900,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,8203.448275862069
88,103.0,0.0,1,1,1.0,Água Verde,654.7089985486211,350000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3398.0582524271845
38,47.0,0.0,1,1,1.0,Água Verde,210.0,229000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4872.340425531915
76,96.0,1.0,2,3,1.0,Água Verde,654.7089985486211,625364,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6514.208333333333
38,38.0,1.0,2,1,0.0,Água Verde,654.7089985486211,295900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7786.8421052631575
38,38.0,1.0,2,1,1.0,Água Verde,654.7089985486211,365900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9628.947368421053
56,56.0,1.0,2,3,1.0,Água Verde,300.0,583900,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10426.785714285714
60,60.0,0.0,1,2,1.0,Água Verde,654.7089985486211,570000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9500.0
31,31.0,0.0,1,1,0.0,Água Verde,654.7089985486211,289900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9351.612903225807
29,29.0,0.0,1,1,0.0,Portão,494.774011299435,243000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8379.310344827587
77,77.0,1.0,2,2,1.0,Água Verde,654.7089985486211,710000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,9220.77922077922
45,45.0,0.0,1,2,1.0,Portão,494.774011299435,367000,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,8155.555555555556
56,56.0,1.0,1,2,1.0,Água Verde,654.7089985486211,529900,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,9462.5
36,36.0,0.0,1,1,0.0,Água Verde,654.7089985486211,239400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,6650.0
24,24.0,0.0,1,1,0.0,Água Verde,654.7089985486211,211600,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,8816.666666666666
44,44.0,1.0,2,1,1.0,Água Verde,400.0,349900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7952.272727272727
33,33.0,1.0,1,1,1.0,Água Verde,654.7089985486211,336000,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,10181.818181818182
88,88.0,2.0,2,2,2.0,Água Verde,654.7089985486211,995568,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,11313.272727272728
31,42.0,0.0,1,1,0.0,Água Verde,654.7089985486211,265000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6309.523809523809
48,48.0,1.0,1,1,1.0,Água Verde,654.7089985486211,520352,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10840.666666666666
40,40.0,0.0,1,1,0.0,Vila Izabel,545.5098039215686,487400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,12185.0
77,77.0,1.0,2,2,1.0,Água Verde,654.7089985486211,710000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,9220.77922077922
26,26.0,0.0,1,1,0.0,Vila Izabel,300.0,220000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8461.538461538461
63,63.0,1.0,2,2,1.0,Água Verde,654.7089985486211,551000,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,8746.031746031746
38,47.0,0.0,1,1,1.0,Água Verde,210.0,229000,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4872.340425531915
74,74.0,1.0,1,2,1.0,Água Verde,654.7089985486211,616212,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,8327.18918918919
39,39.0,0.0,2,1,0.0,Água Verde,654.7089985486211,309900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7946.153846153846
26,26.0,0.0,1,1,0.0,Vila Izabel,545.5098039215686,308700,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,11873.076923076924
48,48.0,0.0,1,1,1.0,Água Verde,654.7089985486211,475493,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,9906.104166666666
91,91.0,1.0,2,2,2.0,Água Verde,800.0,913905,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,10042.912087912087
31,31.0,0.0,1,1,1.0,Água Verde,500.0,321031,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10355.838709677419
64,64.0,1.0,1,2,2.0,Água Verde,654.7089985486211,608331,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,9505.171875
78,97.0,1.0,2,3,1.0,Água Verde,654.7089985486211,750000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7731.958762886598
27,27.0,0.0,1,1,0.0,Vila Izabel,545.5098039215686,243300,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,9011.111111111111
79,79.0,1.0,1,1,0.0,Vila Izabel,545.5098039215686,487400,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,6169.620253164557
32,45.0,1.0,1,1,0.0,Água Verde,350.0,310000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6888.888888888889
64,64.0,1.0,1,2,1.0,Água Verde,654.7089985486211,551660,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,8619.6875
26,26.0,0.0,1,1,0.0,Vila Izabel,545.5098039215686,234200,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,9007.692307692309
24,24.0,0.0,1,1,0.0,Água Verde,654.7089985486211,213400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,8891.666666666666
74,92.0,1.0,2,2,1.0,outros,532.01741195093,652847,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,7096.163043478261
26,26.0,0.0,1,1,0.0,Vila Izabel,545.5098039215686,226500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8711.538461538461
75,75.0,1.0,2,2,1.0,outros,532.01741195093,644427,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,8592.36
30,44.0,1.0,1,1,1.0,Água Verde,500.0,330177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7504.022727272727
63,63.0,1.0,2,2,2.0,Água Verde,654.7089985486211,608330,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,9656.031746031746
89,129.0,1.0,1,1,0.0,Rebouças,476.7292418772563,586625,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4547.480620155039
89,89.0,1.0,2,3,2.0,Água Verde,654.7089985486211,915282,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,10284.067415730337
74,74.0,1.0,2,3,0.0,Água Verde,654.7089985486211,739900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9998.648648648648
59,59.0,1.0,1,2,1.0,Água Verde,654.7089985486211,599900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,10167.796610169491
24,24.0,0.0,1,1,0.0,Água Verde,654.7089985486211,213400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,8891.666666666666
38,38.0,1.0,2,1,0.0,Água Verde,500.0,335000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8815.78947368421
23,23.0,0.0,1,1,0.0,Água Verde,654.7089985486211,202600,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,8808.695652173914
56,56.0,1.0,2,1,1.0,Água Verde,654.7089985486211,509900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9105.357142857143
47,60.0,0.0,1,1,1.0,Vila Izabel,482.0,460000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,7666.666666666667
33,33.0,0.0,1,1,1.0,Água Verde,654.7089985486211,329446,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9983.212121212122
41,41.0,0.0,1,2,1.0,Água Verde,654.7089985486211,341330,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,8325.121951219513
77,77.0,1.0,2,2,1.0,outros,532.01741195093,596026,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,7740.597402597403
40,40.0,0.0,1,1,0.0,Água Verde,654.7089985486211,250000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6250.0
104,128.0,1.0,2,3,2.0,Água Verde,880.0,815000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6367.1875
59,59.0,1.0,1,2,1.0,Água Verde,654.7089985486211,519000,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,False,False,8796.610169491525
38,38.0,1.0,1,1,0.0,Água Verde,654.7089985486211,329900,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,8681.578947368422
62,77.0,1.0,2,3,1.0,Água Verde,550.0,650000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8441.558441558442
30,30.0,0.0,1,1,1.0,Água Verde,654.7089985486211,340148,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11338.266666666666
38,47.0,0.0,1,1,1.0,Água Verde,210.0,229000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4872.340425531915
30,30.0,0.0,1,1,1.0,Água Verde,654.7089985486211,340000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11333.333333333334
77,77.0,1.0,2,2,2.0,Água Verde,654.7089985486211,683000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8870.12987012987
39,80.0,1.0,1,1,0.0,Água Verde,654.7089985486211,260913,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3261.4125
59,59.0,1.0,1,2,2.0,Água Verde,654.7089985486211,639900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,10845.762711864407
81,81.0,1.0,1,2,2.0,Vila Izabel,545.5098039215686,912000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11259.25925925926
77,77.0,1.0,1,3,1.0,Água Verde,654.7089985486211,657639,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,8540.766233766233
80,80.0,0.0,2,2,2.0,Água Verde,400.0,665000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8312.5
24,24.0,0.0,1,1,0.0,Água Verde,654.7089985486211,235000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,9791.666666666666
91,91.0,1.0,3,2,2.0,Água Verde,654.7089985486211,923904,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,10152.791208791208
54,54.0,1.0,1,2,1.0,Água Verde,654.7089985486211,599900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11109.25925925926
33,33.0,0.0,1,1,0.0,Água Verde,654.7089985486211,255300,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,7736.363636363636
38,38.0,1.0,2,1,0.0,Água Verde,654.7089985486211,295000,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,7763.1578947368425
48,48.0,1.0,1,1,1.0,Água Verde,654.7089985486211,520352,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10840.666666666666
23,23.0,0.0,1,1,0.0,Vila Izabel,300.0,210000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,9130.434782608696
54,54.0,1.0,2,2,1.0,Água Verde,654.7089985486211,499900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9257.407407407407
48,48.0,1.0,1,1,1.0,Água Verde,654.7089985486211,480248,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10005.166666666666
77,77.0,1.0,1,2,2.0,Água Verde,654.7089985486211,759000,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,9857.142857142857
35,35.0,0.0,1,1,1.0,Portão,245.0,288900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8254.285714285714
24,24.0,0.0,1,1,0.0,Água Verde,654.7089985486211,232400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9683.333333333334
77,77.0,1.0,2,2,1.0,Água Verde,654.7089985486211,710000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,9220.77922077922
77,77.0,1.0,2,2,1.0,Água Verde,654.7089985486211,712000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,9246.753246753247
75,110.0,1.0,1,3,1.0,Água Verde,654.7089985486211,729900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6635.454545454545
74,74.0,1.0,1,2,1.0,Água Verde,654.7089985486211,649886,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,8782.243243243243
100,100.0,1.0,2,3,2.0,Água Verde,765.0,760000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,7600.0
59,59.0,1.0,2,2,1.0,Água Verde,654.7089985486211,519000,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,8796.610169491525
91,91.0,1.0,2,2,2.0,Água Verde,654.7089985486211,923000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,10142.857142857143
32,32.0,0.0,1,1,0.0,Água Verde,400.0,269900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8434.375
80,80.0,1.0,2,2,1.0,Água Verde,360.0,667000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8337.5
44,44.0,0.0,1,1,0.0,Vila Izabel,545.5098039215686,291800,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,6631.818181818182
37,37.0,0.0,1,1,0.0,Vila Izabel,545.5098039215686,305300,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,8251.351351351352
77,77.0,1.0,2,3,1.0,Água Verde,654.7089985486211,657639,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8540.766233766233
69,69.0,0.0,1,2,1.0,Centro,590.0654275092937,501000,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,7260.869565217391
77,77.0,1.0,2,1,1.0,outros,532.01741195093,662018,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,8597.636363636364
34,34.0,0.0,1,1,0.0,Portão,494.774011299435,306800,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9023.529411764706
75,75.0,1.0,2,1,1.0,outros,532.01741195093,670946,False,False,True,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,8945.946666666667
29,29.0,0.0,1,1,0.0,Água Verde,400.0,245900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8479.310344827587
37,69.0,1.0,2,1,1.0,Água Verde,654.7089985486211,329900,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,4781.159420289855
77,77.0,1.0,2,2,1.0,Água Verde,654.7089985486211,712000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,9246.753246753247
94,94.0,1.0,1,3,2.0,Vila Izabel,545.5098039215686,997000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10606.382978723404
33,33.0,0.0,1,1,1.0,Água Verde,654.7089985486211,394060,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11941.212121212122
55,56.0,1.0,2,2,1.0,Água Verde,654.7089985486211,499900,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,8926.785714285714
72,72.0,1.0,2,3,1.0,Água Verde,654.7089985486211,679900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9443.055555555555
50,50.0,0.0,1,1,0.0,Vila Izabel,300.0,319000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,6380.0
38,38.0,1.0,2,1,0.0,Água Verde,400.0,329900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8681.578947368422
63,63.0,1.0,3,3,1.0,Água Verde,600.0,650000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10317.460317460318
24,24.0,0.0,1,1,0.0,Água Verde,654.7089985486211,211600,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8816.666666666666
31,31.0,0.0,1,1,1.0,Água Verde,654.7089985486211,330726,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10668.58064516129
23,23.0,0.0,1,1,0.0,Vila Izabel,545.5098039215686,206300,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,8969.565217391304
38,38.0,1.0,2,1,0.0,Água Verde,654.7089985486211,295900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7786.8421052631575
35,35.0,0.0,1,1,0.0,Água Verde,280.0,259600,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7417.142857142857
59,59.0,1.0,2,2,1.0,Água Verde,654.7089985486211,519900,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8811.864406779661
61,146.0,1.0,1,1,1.0,Água Verde,654.7089985486211,646400,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4427.397260273972
30,30.0,0.0,1,1,1.0,Água Verde,654.7089985486211,340148,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11338.266666666666
24,24.0,0.0,1,1,0.0,Água Verde,654.7089985486211,213400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,8891.666666666666
48,48.0,0.0,1,2,1.0,Água Verde,380.0,520000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10833.333333333334
30,37.0,0.0,1,1,0.0,outros,532.01741195093,166950,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,4512.1621621621625
64,64.0,1.0,2,2,2.0,Água Verde,654.7089985486211,551659,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8619.671875
30,48.0,0.0,1,1,0.0,Rebouças,476.7292418772563,400000,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,8333.333333333334
58,58.0,1.0,2,1,1.0,outros,532.01741195093,515786,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,8892.862068965518
29,29.0,0.0,1,1,0.0,Vila Izabel,300.0,239000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8241.379310344828
24,24.0,0.0,1,1,0.0,Água Verde,654.7089985486211,211200,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8800.0
38,38.0,1.0,2,1,0.0,Água Verde,654.7089985486211,309900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8155.263157894737
30,46.0,0.0,1,1,1.0,Rebouças,476.7292418772563,400000,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,8695.652173913044
29,46.0,0.0,1,1,1.0,Rebouças,476.7292418772563,410000,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,8913.04347826087
30,30.0,0.0,1,1,1.0,Água Verde,654.7089985486211,303646,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10121.533333333333
